FIT Profiler Report
Profile stats for: [LightningModule]DownsampleCVAE.configure_callbacks
         7 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.000    0.000 threading.py:802(__init__)
        4    0.000    0.000    0.000    0.000 _locks_machinery.py:29(release_locks)
        5    0.000    0.000    0.000    0.000 context.py:85(BoundedSemaphore)
        4    0.000    0.000    0.000    0.000 pydevd.py:1922(send_process_created_message)
      160    0.000    0.000    0.000    0.000 random.py:343(choice)
       32    0.000    0.000    0.000    0.000 _weakrefset.py:63(__iter__)
        5    0.000    0.000    0.000    0.000 synchronize.py:144(__init__)
        5    0.000    0.000    0.000    0.000 connection.py:516(Pipe)
        1    0.000    0.000    0.000    0.000 context.py:90(Event)
        1    0.000    0.000    0.000    0.000 synchronize.py:323(__init__)
        1    0.000    0.000    0.000    0.000 synchronize.py:334(set)
        4    0.000    0.000    0.000    0.000 pydevd_comm.py:355(add_command)
        2    0.000    0.000    0.000    0.000 training_epoch_loop.py:116(done)
       13    0.000    0.000    0.000    0.000 {built-in method posix.pipe}
        4    0.000    0.000    0.000    0.000 context.py:80(Semaphore)
       25    0.000    0.000    0.000    0.000 util.py:171(register_after_fork)
        2    0.000    0.000    0.000    0.000 training_epoch_loop.py:106(_is_training_done)
        4    0.000    0.000    0.000    0.000 queue.py:122(put)
        4    0.000    0.000    0.000    0.000 queues.py:140(close)
        4    0.000    0.000    0.000    0.000 synchronize.py:125(__init__)
        8    0.000    0.000    0.000    0.000 _weakrefset.py:86(add)
        4    0.000    0.000    0.000    0.000 dataloader.py:1375(_mark_worker_as_unavailable)
        4    0.000    0.000    0.000    0.000 pydev_monkey.py:1174(pydev_start_new_thread)
        1    0.000    0.000    0.000    0.000 context.py:75(Condition)
        1    0.000    0.000    0.000    0.000 synchronize.py:212(__init__)
        4    0.000    0.000    0.000    0.000 process.py:80(__init__)
        4    0.000    0.000    0.000    0.000 {built-in method _thread.start_new_thread}
        1    0.000    0.000    0.000    0.000 fetchers.py:139(reset)
       20    0.000    0.000    0.000    0.000 threading.py:351(notify)
       25    0.000    0.000    0.000    0.000 weakref.py:165(__setitem__)
      160    0.000    0.000    0.000    0.000 random.py:237(_randbelow_with_getrandbits)
  177/168    0.000    0.000    0.000    0.000 {built-in method builtins.len}
        5    0.000    0.000    0.000    0.000 queues.py:71(_reset)
        1    0.000    0.000    0.000    0.000 fetchers.py:71(reset)
        2    0.000    0.000    0.000    0.000 training_epoch_loop.py:99(global_step)
       48    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
        2    0.000    0.000    0.000    0.000 loop.py:32(restarting)
      2/1    0.000    0.000    0.000    0.000 data.py:47(sized_len)
       16    0.000    0.000    0.000    0.000 _weakrefset.py:27(__exit__)
        4    0.000    0.000    0.000    0.000 _locks_machinery.py:22(acquire_locks)
        1    0.000    0.000    0.000    0.000 combined_loader.py:355(__len__)
        1    0.000    0.000    0.000    0.000 dataloader.py:565(__init__)
        2    0.000    0.000    0.000    0.000 training_epoch_loop.py:147(reset)
        1    0.000    0.000    0.000    0.000 combined_loader.py:96(__len__)
        4    0.000    0.000    0.000    0.000 selectors.py:352(register)
        8    0.000    0.000    0.000    0.000 util.py:186(__init__)
        4    0.000    0.000    0.000    0.000 signal_handling.py:63(handler)
        4    0.000    0.000    0.000    0.000 queues.py:204(_finalize_close)
        4    0.000    0.000    0.000    0.000 selectors.py:348(__init__)
        4    0.000    0.000    0.000    0.000 selectors.py:235(register)
       16    0.000    0.000    0.000    0.000 _weakrefset.py:53(_commit_removals)
        1    0.000    0.000    0.000    0.000 combined_loader.py:404(_get_iterables_lengths)
        4    0.000    0.000    0.000    0.000 __init__.py:227(_releaseLock)
        1    0.000    0.000    0.000    0.000 synchronize.py:296(notify_all)
        5    0.000    0.000    0.000    0.000 synchronize.py:229(__enter__)
        1    0.000    0.000    0.000    0.000 combined_loader.py:405(<listcomp>)
        4    0.000    0.000    0.000    0.000 {built-in method torch._C._error_if_any_worker_fails}
        9    0.000    0.000    0.000    0.000 threading.py:228(__init__)
       17    0.000    0.000    0.000    0.000 weakref.py:106(remove)
        4    0.000    0.000    0.000    0.000 util.py:433(_flush_std_streams)
        5    0.000    0.000    0.000    0.000 synchronize.py:232(__exit__)
       36    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:398(parent)
        1    0.000    0.000    0.000    0.000 dataloader.py:457(__len__)
        1    0.000    0.000    0.000    0.000 dataloader.py:610(_reset)
        2    0.000    0.000    0.000    0.000 trainer.py:1178(lightning_module)
       26    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
       16    0.000    0.000    0.000    0.000 _weakrefset.py:21(__enter__)
        4    0.000    0.000    0.000    0.000 synchronize.py:327(is_set)
       20    0.000    0.000    0.000    0.000 tempfile.py:138(rng)
       10    0.000    0.000    0.000    0.000 connection.py:117(__init__)
        4    0.000    0.000    0.000    0.000 threading.py:528(__init__)
       16    0.000    0.000    0.000    0.000 _weakrefset.py:17(__init__)
        6    0.000    0.000    0.000    0.000 abc.py:117(__instancecheck__)
        8    0.000    0.000    0.000    0.000 queues.py:153(cancel_join_thread)
       24    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
        1    0.000    0.000    0.000    0.000 dataloader.py:93(_get_distributed_settings)
        2    0.000    0.000    0.000    0.000 training_epoch_loop.py:331(_num_ready_batches_reached)
       20    0.000    0.000    0.000    0.000 {method 'acquire' of '_multiprocessing.SemLock' objects}
        6    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
       25    0.000    0.000    0.000    0.000 weakref.py:348(__new__)
        4    0.000    0.000    0.000    0.000 queue.py:213(_put)
       24    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
        8    0.000    0.000    0.000    0.000 progress.py:172(reset_on_run)
        4    0.000    0.000    0.000    0.000 selectors.py:210(__init__)
        1    0.000    0.000    0.000    0.000 sampler.py:110(__iter__)
       24    0.000    0.000    0.000    0.000 threading.py:271(_is_owned)
        4    0.000    0.000    0.000    0.000 process.py:153(is_alive)
        1    0.000    0.000    0.000    0.000 {built-in method torch._C._set_worker_pids}
        2    0.000    0.000    0.000    0.000 progress.py:282(reset_on_run)
       25    0.000    0.000    0.000    0.000 weakref.py:353(__init__)
        1    0.000    0.000    0.000    0.000 sampler.py:297(__len__)
        8    0.000    0.000    0.000    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
        2    0.000    0.000    0.000    0.000 robomimic_replay_lowdim_dataset.py:125(__len__)
       24    0.000    0.000    0.000    0.000 threading.py:259(__exit__)
        2    0.000    0.000    0.000    0.000 progress.py:204(reset_on_run)
        4    0.000    0.000    0.000    0.000 selectors.py:203(__exit__)
       57    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
      273    0.000    0.000    0.000    0.000 {method 'getrandbits' of '_random.Random' objects}
        4    0.000    0.000    0.000    0.000 pydev_monkey.py:37(_get_apply_arg_patching)
        5    0.000    0.000    0.000    0.000 dataloader.py:1082(<genexpr>)
        1    0.000    0.000    0.000    0.000 synchronize.py:270(notify)
        1    0.000    0.000    0.000    0.000 distributed_c10d.py:973(is_initialized)
       28    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
        4    0.000    0.000    0.000    0.000 progress.py:114(reset)
        1    0.000    0.000    0.000    0.000 signal_handling.py:47(_set_SIGCHLD_handler)
        5    0.000    0.000    0.000    0.000 synchronize.py:94(__enter__)
        4    0.000    0.000    0.000    0.000 selectors.py:216(_fileobj_lookup)
        4    0.000    0.000    0.000    0.000 selectors.py:269(close)
       28    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        1    0.000    0.000    0.000    0.000 combined_loader.py:68(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method torch._C._remove_worker_pids}
        1    0.000    0.000    0.000    0.000 sampler.py:113(__len__)
        4    0.000    0.000    0.000    0.000 process.py:234(ident)
        4    0.000    0.000    0.000    0.000 pydevd_constants.py:793(get_global_debugger)
        2    0.000    0.000    0.000    0.000 progress.py:249(reset_on_run)
        1    0.000    0.000    0.000    0.000 dataloader.py:486(check_worker_number_rationality)
        1    0.000    0.000    0.000    0.000 {method 'random_' of 'torch._C.TensorBase' objects}
        4    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       17    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
        4    0.000    0.000    0.000    0.000 threading.py:1229(_make_invoke_excepthook)
      160    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        1    0.000    0.000    0.000    0.000 distributed_c10d.py:588(WORLD)
        2    0.000    0.000    0.000    0.000 progress.py:274(optimizer_steps)
        2    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
       16    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
       29    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x5b9d38d2b380}
        6    0.000    0.000    0.000    0.000 progress.py:87(reset)
        4    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 threading.py:1358(current_thread)
        4    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        5    0.000    0.000    0.000    0.000 synchronize.py:97(__exit__)
       44    0.000    0.000    0.000    0.000 util.py:48(debug)
        2    0.000    0.000    0.000    0.000 trainer.py:1523(num_training_batches)
       20    0.000    0.000    0.000    0.000 synchronize.py:90(_make_methods)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.max}
        8    0.000    0.000    0.000    0.000 process.py:94(<genexpr>)
        2    0.000    0.000    0.000    0.000 connection.py:130(__del__)
        1    0.000    0.000    0.000    0.000 {built-in method torch.empty}
       20    0.000    0.000    0.000    0.000 process.py:37(current_process)
       36    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
        2    0.000    0.000    0.000    0.000 sampler.py:118(__len__)
        4    0.000    0.000    0.000    0.000 _weakrefset.py:39(_remove)
       10    0.000    0.000    0.000    0.000 context.py:233(get_context)
        4    0.000    0.000    0.000    0.000 threading.py:1162(daemon)
        2    0.000    0.000    0.000    0.000 trainer.py:1125(strategy)
       13    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
        4    0.000    0.000    0.000    0.000 pydev_monkey.py:1084(__init__)
        2    0.000    0.000    0.000    0.000 module.py:295(automatic_optimization)
        4    0.000    0.000    0.000    0.000 pydevd_net_command_factory_json.py:421(make_process_created_message)
       24    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        3    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
        4    0.000    0.000    0.000    0.000 selectors.py:21(_fileobj_to_fd)
        4    0.000    0.000    0.000    0.000 __init__.py:218(_acquireLock)
        4    0.000    0.000    0.000    0.000 {built-in method select.poll}
        4    0.000    0.000    0.000    0.000 threading.py:268(_acquire_restore)
        1    0.000    0.000    0.000    0.000 combined_loader.py:29(__init__)
        5    0.000    0.000    0.000    0.000 {method '__enter__' of '_multiprocessing.SemLock' objects}
        4    0.000    0.000    0.000    0.000 selectors.py:64(__init__)
        2    0.000    0.000    0.000    0.000 connection.py:360(_close)
       12    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
       16    0.000    0.000    0.000    0.000 process.py:99(_check_closed)
        1    0.000    0.000    0.000    0.000 {built-in method posix.sched_getaffinity}
       20    0.000    0.000    0.000    0.000 context.py:197(get_start_method)
        1    0.000    0.000    0.000    0.000 distributed_c10d.py:460(default_pg)
        5    0.000    0.000    0.000    0.000 loop.py:27(restarting)
        2    0.000    0.000    0.000    0.000 dataloader.py:445(_index_sampler)
        4    0.000    0.000    0.000    0.000 selectors.py:276(_key_from_fd)
       21    0.000    0.000    0.000    0.000 context.py:187(get_context)
        4    0.000    0.000    0.000    0.000 {built-in method math.ceil}
        4    0.000    0.000    0.000    0.000 connection.py:933(<listcomp>)
       27    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        1    0.000    0.000    0.000    0.000 __init__.py:9(is_available)
        2    0.000    0.000    0.000    0.000 combined_loader.py:100(<genexpr>)
        4    0.000    0.000    0.000    0.000 threading.py:1147(daemon)
        1    0.000    0.000    0.000    0.000 {method 'item' of 'torch._C.TensorBase' objects}
       16    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        4    0.000    0.000    0.000    0.000 {method 'register' of 'select.poll' objects}
       10    0.000    0.000    0.000    0.000 progress.py:56(reset)
        4    0.000    0.000    0.000    0.000 pydevd_constants.py:778(get_protocol)
       12    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
        8    0.000    0.000    0.000    0.000 util.py:44(sub_debug)
        4    0.000    0.000    0.000    0.000 threading.py:265(_release_save)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
       14    0.000    0.000    0.000    0.000 {method 'remove' of 'collections.deque' objects}
        4    0.000    0.000    0.000    0.000 process.py:205(daemon)
        4    0.000    0.000    0.000    0.000 {built-in method posix.waitstatus_to_exitcode}
        4    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
        4    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        8    0.000    0.000    0.000    0.000 threading.py:536(is_set)
        4    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        5    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        3    0.000    0.000    0.000    0.000 dataloader.py:441(_auto_collation)
        5    0.000    0.000    0.000    0.000 {method '__exit__' of '_multiprocessing.SemLock' objects}
        5    0.000    0.000    0.000    0.000 {method 'release' of '_multiprocessing.SemLock' objects}
        4    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.deque' objects}
        4    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        4    0.000    0.000    0.000    0.000 process.py:189(name)
        4    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 fetchers.py:38(combined_loader)
        4    0.000    0.000    0.000    0.000 selectors.py:200(__enter__)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.min}
        2    0.000    0.000    0.000    0.000 trainer.py:1467(current_epoch)
        1    0.000    0.000    0.000    0.000 dataloader.py:1103(<listcomp>)
        2    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 utilities.py:113(_is_max_limit_reached)
        1    0.000    0.000    0.000    0.000 synchronize.py:235(_make_methods)
        1    0.000    0.000    0.000    0.000 {method '_is_mine' of '_multiprocessing.SemLock' objects}
        1    0.000    0.000    0.000    0.000 dataloader.py:389(multiprocessing_context)
        1    0.000    0.000    0.000    0.000 combined_loader.py:308(flattened)



Profile stats for: [_TrainingEpochLoop].train_dataloader_next
         8679 function calls (8631 primitive calls) in 12.453 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    64/16    0.000    0.000   12.452    0.778 {built-in method builtins.next}
       16    0.000    0.000   12.452    0.778 combined_loader.py:339(__next__)
       16    0.000    0.000   12.452    0.778 combined_loader.py:72(__next__)
       16    0.000    0.000   12.452    0.778 dataloader.py:626(__next__)
       16    0.000    0.000   12.451    0.778 dataloader.py:1299(_next_data)
       16    0.000    0.000   12.451    0.778 dataloader.py:1266(_get_data)
       16    0.000    0.000   12.451    0.778 dataloader.py:1120(_try_get_data)
       16    0.000    0.000   12.451    0.778 queues.py:98(get)
       16    0.000    0.000   12.433    0.777 connection.py:253(poll)
       16    0.000    0.000   12.433    0.777 connection.py:423(_poll)
       16    0.000    0.000   12.433    0.777 connection.py:917(wait)
       16    0.000    0.000   12.432    0.777 selectors.py:403(select)
       16   12.432    0.777   12.432    0.777 {method 'poll' of 'select.poll' objects}
       16    0.001    0.000    0.017    0.001 {built-in method _pickle.loads}
       32    0.000    0.000    0.016    0.001 reductions.py:494(rebuild_storage_fd)
       32    0.000    0.000    0.015    0.000 resource_sharer.py:55(detach)
       32    0.000    0.000    0.012    0.000 resource_sharer.py:81(get_connection)
       32    0.000    0.000    0.011    0.000 connection.py:493(Client)
      112    0.000    0.000    0.008    0.000 connection.py:208(recv_bytes)
      112    0.000    0.000    0.008    0.000 connection.py:413(_recv_bytes)
      224    0.000    0.000    0.008    0.000 connection.py:374(_recv)
      224    0.007    0.000    0.007    0.000 {built-in method posix.read}
       32    0.000    0.000    0.007    0.000 connection.py:747(answer_challenge)
       32    0.000    0.000    0.003    0.000 connection.py:732(deliver_challenge)
       32    0.000    0.000    0.003    0.000 reduction.py:186(recv_handle)
       32    0.000    0.000    0.002    0.000 reduction.py:153(recvfds)
       32    0.002    0.000    0.002    0.000 {method 'recvmsg' of '_socket.socket' objects}
       64    0.000    0.000    0.001    0.000 hmac.py:153(new)
       32    0.000    0.000    0.001    0.000 connection.py:623(SocketClient)
       64    0.000    0.000    0.001    0.000 hmac.py:38(__init__)
       96    0.000    0.000    0.001    0.000 connection.py:181(send_bytes)
       32    0.000    0.000    0.001    0.000 reductions.py:109(rebuild_tensor)
       32    0.000    0.000    0.001    0.000 connection.py:202(send)
       32    0.000    0.000    0.000    0.000 _utils.py:178(_rebuild_tensor)
      128    0.000    0.000    0.000    0.000 connection.py:390(_send_bytes)
       16    0.000    0.000    0.000    0.000 profiler.py:604(__enter__)
       16    0.000    0.000    0.000    0.000 profiler.py:610(__exit__)
       32    0.000    0.000    0.000    0.000 reduction.py:48(dumps)
       64    0.000    0.000    0.000    0.000 socket.py:220(__init__)
       16    0.000    0.000    0.000    0.000 _ops.py:846(__call__)
      128    0.000    0.000    0.000    0.000 hmac.py:61(<lambda>)
       16    0.000    0.000    0.000    0.000 {built-in method torch._ops.profiler._record_function_enter_new}
       32    0.000    0.000    0.000    0.000 reductions.py:531(rebuild_typed_storage)
       32    0.000    0.000    0.000    0.000 {built-in method _new_shared_fd_cpu}
      128    0.000    0.000    0.000    0.000 connection.py:365(_send)
       32    0.000    0.000    0.000    0.000 reduction.py:38(__init__)
       32    0.000    0.000    0.000    0.000 {built-in method torch.empty}
      128    0.000    0.000    0.000    0.000 hashlib.py:152(__hash_new)
       32    0.000    0.000    0.000    0.000 {method 'connect' of '_socket.socket' objects}
       16    0.000    0.000    0.000    0.000 selectors.py:352(register)
       64    0.000    0.000    0.000    0.000 hmac.py:137(digest)
       16    0.000    0.000    0.000    0.000 _ops.py:591(__call__)
       32    0.000    0.000    0.000    0.000 {method 'set_' of 'torch._C.TensorBase' objects}
       32    0.000    0.000    0.000    0.000 connection.py:262(__exit__)
       16    0.000    0.000    0.000    0.000 {built-in method torch._ops.profiler.}
      128    0.000    0.000    0.000    0.000 {built-in method posix.write}
       32    0.000    0.000    0.000    0.000 connection.py:173(close)
       16    0.000    0.000    0.000    0.000 selectors.py:235(register)
       16    0.000    0.000    0.000    0.000 profiler.py:593(__init__)
      128    0.000    0.000    0.000    0.000 {built-in method _hashlib.new}
       64    0.000    0.000    0.000    0.000 socket.py:239(__exit__)
       32    0.000    0.000    0.000    0.000 reductions.py:487(storage_from_cache)
       16    0.000    0.000    0.000    0.000 _pytree.py:811(tree_unflatten)
       32    0.000    0.000    0.000    0.000 socket.py:538(fromfd)
       64    0.000    0.000    0.000    0.000 {built-in method posix.close}
       64    0.000    0.000    0.000    0.000 hmac.py:128(_current)
       16    0.000    0.000    0.000    0.000 dataloader.py:1368(_process_data)
       64    0.000    0.000    0.000    0.000 reductions.py:479(fd_id)
       32    0.000    0.000    0.000    0.000 connection.py:360(_close)
      368    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
       32    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       16    0.000    0.000    0.000    0.000 training_epoch_loop.py:189(_on_after_fetch)
       32    0.000    0.000    0.000    0.000 socket.py:497(close)
       32    0.000    0.000    0.000    0.000 reductions.py:32(__init__)
       16    0.000    0.000    0.000    0.000 selectors.py:348(__init__)
      940    0.000    0.000    0.000    0.000 {built-in method builtins.len}
       16    0.000    0.000    0.000    0.000 dataloader.py:1348(_try_put_index)
       64    0.000    0.000    0.000    0.000 {built-in method posix.fstat}
       32    0.000    0.000    0.000    0.000 storage.py:581(__init__)
       32    0.000    0.000    0.000    0.000 reductions.py:76(get)
       16    0.000    0.000    0.000    0.000 _pytree.py:734(unflatten)
       16    0.000    0.000    0.000    0.000 selectors.py:216(_fileobj_lookup)
       32    0.000    0.000    0.000    0.000 reductions.py:80(__setitem__)
       32    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
       64    0.000    0.000    0.000    0.000 connection.py:95(address_type)
       32    0.000    0.000    0.000    0.000 storage.py:509(__new__)
       16    0.000    0.000    0.000    0.000 selectors.py:21(_fileobj_to_fd)
      128    0.000    0.000    0.000    0.000 {method 'digest' of '_hashlib.HASH' objects}
       16    0.000    0.000    0.000    0.000 selectors.py:203(__exit__)
       32    0.000    0.000    0.000    0.000 connection.py:117(__init__)
      304    0.000    0.000    0.000    0.000 connection.py:134(_check_closed)
       16    0.000    0.000    0.000    0.000 abc.py:117(__instancecheck__)
       32    0.000    0.000    0.000    0.000 {method 'dump' of '_pickle.Pickler' objects}
       48    0.000    0.000    0.000    0.000 connection.py:168(fileno)
      112    0.000    0.000    0.000    0.000 {built-in method _struct.unpack}
       32    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:398(parent)
       32    0.000    0.000    0.000    0.000 socket.py:503(detach)
      256    0.000    0.000    0.000    0.000 {method 'update' of '_hashlib.HASH' objects}
       16    0.000    0.000    0.000    0.000 selectors.py:210(__init__)
      224    0.000    0.000    0.000    0.000 {method 'write' of '_io.BytesIO' objects}
       32    0.000    0.000    0.000    0.000 socket.py:493(_real_close)
       16    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
       16    0.000    0.000    0.000    0.000 dataloader.py:620(_next_index)
       16    0.000    0.000    0.000    0.000 advanced.py:71(stop)
       16    0.000    0.000    0.000    0.000 typing.py:271(inner)
       64    0.000    0.000    0.000    0.000 {method 'copy' of '_hashlib.HASH' objects}
       16    0.000    0.000    0.000    0.000 selectors.py:269(close)
      128    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
       64    0.000    0.000    0.000    0.000 hmac.py:111(update)
       32    0.000    0.000    0.000    0.000 {built-in method _socket.dup}
      128    0.000    0.000    0.000    0.000 connection.py:138(_check_readable)
       32    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
      128    0.000    0.000    0.000    0.000 {method 'translate' of 'bytes' objects}
       32    0.000    0.000    0.000    0.000 connection.py:83(_validate_family)
      224    0.000    0.000    0.000    0.000 {method 'getvalue' of '_io.BytesIO' objects}
      128    0.000    0.000    0.000    0.000 connection.py:142(_check_writable)
       32    0.000    0.000    0.000    0.000 {method 'setblocking' of '_socket.socket' objects}
       32    0.000    0.000    0.000    0.000 {method 'release' of '_multiprocessing.SemLock' objects}
       32    0.000    0.000    0.000    0.000 process.py:213(authkey)
       32    0.000    0.000    0.000    0.000 {function socket.close at 0x7cf0c9ffc4c0}
       16    0.000    0.000    0.000    0.000 {method 'acquire' of '_multiprocessing.SemLock' objects}
       16    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
       48    0.000    0.000    0.000    0.000 {function SharedCache.get at 0x7cf0527738b0}
       64    0.000    0.000    0.000    0.000 {method 'ljust' of 'bytes' objects}
       32    0.000    0.000    0.000    0.000 {built-in method _socket.CMSG_SPACE}
        1    0.000    0.000    0.000    0.000 abc.py:121(__subclasscheck__)
       64    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
       48    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x5b9d38d2b380}
        1    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
       32    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
       16    0.000    0.000    0.000    0.000 selectors.py:276(_key_from_fd)
       64    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
       32    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
       32    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
       32    0.000    0.000    0.000    0.000 {method 'getbuffer' of '_io.BytesIO' objects}
       16    0.000    0.000    0.000    0.000 connection.py:933(<listcomp>)
       64    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
       16    0.000    0.000    0.000    0.000 {built-in method select.poll}
       16    0.000    0.000    0.000    0.000 _pytree.py:650(is_leaf)
       32    0.000    0.000    0.000    0.000 {method 'frombytes' of 'array.array' objects}
       32    0.000    0.000    0.000    0.000 {method '_weak_ref' of 'torch._C.StorageBase' objects}
       64    0.000    0.000    0.000    0.000 socket.py:236(__enter__)
       32    0.000    0.000    0.000    0.000 process.py:37(current_process)
       64    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
       48    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
       16    0.000    0.000    0.000    0.000 selectors.py:64(__init__)
       32    0.000    0.000    0.000    0.000 {function socket.detach at 0x7cf0c9ffc550}
       16    0.000    0.000    0.000    0.000 {built-in method math.ceil}
       16    0.000    0.000    0.000    0.000 {method 'register' of 'select.poll' objects}
       32    0.000    0.000    0.000    0.000 connection.py:130(__del__)
       32    0.000    0.000    0.000    0.000 connection.py:259(__enter__)
       16    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
       16    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       16    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
       16    0.000    0.000    0.000    0.000 {method '__exit__' of 'torch._C.DisableTorchFunctionSubclass' objects}
       16    0.000    0.000    0.000    0.000 _jit_internal.py:1120(is_scripting)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:283(__subclasshook__)
       16    0.000    0.000    0.000    0.000 __init__.py:127(annotate)
       16    0.000    0.000    0.000    0.000 selectors.py:200(__enter__)
        6    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 sampler.py:274(__iter__)



Profile stats for: [Callback]TQDMProgressBar.on_train_batch_start
         160 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       16    0.000    0.000    0.000    0.000 contextlib.py:123(__exit__)
       16    0.000    0.000    0.000    0.000 {built-in method builtins.next}
       16    0.000    0.000    0.000    0.000 trainer.py:1178(lightning_module)
       16    0.000    0.000    0.000    0.000 profiler.py:55(profile)
       16    0.000    0.000    0.000    0.000 advanced.py:71(stop)
       16    0.000    0.000    0.000    0.000 trainer.py:1125(strategy)
       16    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       16    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
       16    0.000    0.000    0.000    0.000 callback.py:76(on_train_batch_start)
       16    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Callback]ModelSummary.on_train_batch_start
         160 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       16    0.000    0.000    0.000    0.000 contextlib.py:123(__exit__)
       16    0.000    0.000    0.000    0.000 {built-in method builtins.next}
       16    0.000    0.000    0.000    0.000 trainer.py:1178(lightning_module)
       16    0.000    0.000    0.000    0.000 profiler.py:55(profile)
       16    0.000    0.000    0.000    0.000 advanced.py:71(stop)
       16    0.000    0.000    0.000    0.000 trainer.py:1125(strategy)
       16    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
       16    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       16    0.000    0.000    0.000    0.000 callback.py:76(on_train_batch_start)
